incrad,minsep,crowder_potential,phi_slot,phi_membrane,Labels
1.62,3.92,0.0,0.992292728,0.744219546,1.0
1.62,3.92,0.0,0.992292728,0.744219546,1.0
1.62,3.92,0.0,0.992292728,0.744219546,1.0
1.62,3.92,0.0,0.992292728,0.744219546,1.0
1.62,3.92,0.06,0.992292728,0.744219546,1.0
1.62,3.92,0.06,0.992292728,0.744219546,1.0
1.62,3.92,0.06,0.992292728,0.744219546,1.0
1.62,3.92,0.06,0.992292728,0.744219546,1.0
1.62,3.92,0.06,0.992292728,0.744219546,1.0
1.62,3.92,0.19,0.992292728,0.744219546,1.0
1.62,3.92,0.19,0.992292728,0.744219546,1.0
1.62,3.92,0.19,0.992292728,0.744219546,1.0
1.62,3.92,0.19,0.992292728,0.744219546,1.0
1.62,3.92,0.19,0.992292728,0.744219546,1.0
1.62,3.92,0.12,0.992292728,0.744219546,1.0
1.62,3.92,0.12,0.992292728,0.744219546,1.0
1.62,3.92,0.12,0.992292728,0.744219546,1.0
1.62,3.92,0.12,0.992292728,0.744219546,1.0
1.62,3.92,0.12,0.992292728,0.744219546,1.0
1.62,4.46,-0.19,0.992292728,0.744219546,1.0
1.62,4.46,-0.19,0.992292728,0.744219546,1.0
1.62,4.46,-0.19,0.992292728,0.744219546,1.0
1.62,4.46,-0.19,0.992292728,0.744219546,1.0
1.62,4.46,-0.19,0.992292728,0.744219546,1.0
1.62,4.46,-0.25,0.992292728,0.744219546,1.0
1.62,4.46,-0.25,0.992292728,0.744219546,1.0
1.62,4.46,-0.25,0.992292728,0.744219546,1.0
1.62,4.46,-0.25,0.992292728,0.744219546,1.0
1.62,4.46,-0.25,0.992292728,0.744219546,1.0
1.62,4.46,-0.06,0.992292728,0.744219546,1.0
1.62,4.46,-0.06,0.992292728,0.744219546,1.0
1.62,4.46,-0.06,0.992292728,0.744219546,1.0
1.62,4.46,-0.06,0.992292728,0.744219546,1.0
1.62,4.46,-0.06,0.992292728,0.744219546,1.0
1.62,3.92,0.25,0.992292728,0.744219546,1.0
1.62,3.92,0.25,0.992292728,0.744219546,1.0
1.62,3.92,0.25,0.992292728,0.744219546,1.0
1.62,3.92,0.25,0.992292728,0.744219546,1.0
1.62,3.92,0.25,0.992292728,0.744219546,1.0
1.62,4.46,-0.12,0.992292728,0.744219546,1.0
1.62,4.46,-0.12,0.992292728,0.744219546,1.0
1.62,4.46,-0.12,0.992292728,0.744219546,1.0
1.62,4.46,-0.12,0.992292728,0.744219546,1.0
1.62,4.46,-0.12,0.992292728,0.744219546,1.0
1.62,4.46,0.0,0.992292728,0.744219546,1.0
1.62,4.46,0.0,0.992292728,0.744219546,1.0
1.62,4.46,0.0,0.992292728,0.744219546,1.0
1.62,4.46,0.0,0.992292728,0.744219546,1.0
1.62,4.46,0.0,0.992292728,0.744219546,1.0
1.62,4.46,0.06,0.992292728,0.744219546,1.0
1.62,4.46,0.06,0.992292728,0.744219546,1.0
1.62,4.46,0.06,0.992292728,0.744219546,1.0
1.62,4.46,0.06,0.992292728,0.744219546,1.0
1.62,4.46,0.06,0.992292728,0.744219546,1.0
1.62,4.46,0.12,0.992292728,0.744219546,1.0
1.62,4.46,0.12,0.992292728,0.744219546,1.0
1.62,4.46,0.12,0.992292728,0.744219546,1.0
1.62,4.46,0.12,0.992292728,0.744219546,1.0
1.62,4.46,0.12,0.992292728,0.744219546,1.0
1.62,4.46,0.19,0.992292728,0.744219546,1.0
1.62,4.46,0.19,0.992292728,0.744219546,1.0
1.62,4.46,0.19,0.992292728,0.744219546,1.0
1.62,4.46,0.19,0.992292728,0.744219546,1.0
1.62,4.46,0.19,0.992292728,0.744219546,1.0
1.62,4.46,0.25,0.992292728,0.744219546,1.0
1.62,4.46,0.25,0.992292728,0.744219546,1.0
1.62,4.46,0.25,0.992292728,0.744219546,1.0
1.62,4.46,0.25,0.992292728,0.744219546,1.0
1.62,4.46,0.25,0.992292728,0.744219546,1.0
1.62,5.0,-0.06,0.992292728,0.744219546,1.0
1.62,5.0,-0.06,0.992292728,0.744219546,1.0
1.62,5.0,-0.06,0.992292728,0.744219546,1.0
1.62,5.0,-0.06,0.992292728,0.744219546,1.0
1.62,5.0,-0.06,0.992292728,0.744219546,1.0
1.62,5.0,-0.25,0.992292728,0.744219546,1.0
1.62,5.0,-0.25,0.992292728,0.744219546,1.0
1.62,5.0,-0.25,0.992292728,0.744219546,1.0
1.62,5.0,-0.25,0.992292728,0.744219546,1.0
1.62,5.0,-0.25,0.992292728,0.744219546,1.0
1.62,5.0,0.19,0.992292728,0.744219546,1.0
1.62,5.0,0.19,0.992292728,0.744219546,1.0
1.62,5.0,0.19,0.992292728,0.744219546,1.0
1.62,5.0,0.19,0.992292728,0.744219546,1.0
1.62,5.0,0.19,0.992292728,0.744219546,1.0
1.62,5.0,0.12,0.992292728,0.744219546,1.0
1.62,5.0,0.12,0.992292728,0.744219546,1.0
1.62,5.0,0.12,0.992292728,0.744219546,1.0
1.62,5.0,0.12,0.992292728,0.744219546,1.0
1.62,5.0,0.12,0.992292728,0.744219546,1.0
1.62,5.0,-0.12,0.992292728,0.744219546,1.0
1.62,5.0,-0.12,0.992292728,0.744219546,1.0
1.62,5.0,-0.12,0.992292728,0.744219546,1.0
1.62,5.0,-0.12,0.992292728,0.744219546,1.0
1.62,5.0,-0.12,0.992292728,0.744219546,1.0
1.62,5.0,0.0,0.992292728,0.744219546,1.0
1.62,5.0,0.0,0.992292728,0.744219546,1.0
1.62,5.0,0.0,0.992292728,0.744219546,1.0
1.62,5.0,0.0,0.992292728,0.744219546,1.0
1.62,5.0,0.0,0.992292728,0.744219546,1.0
1.62,5.0,0.06,0.992292728,0.744219546,1.0
1.62,5.0,0.06,0.992292728,0.744219546,1.0
1.62,5.0,0.06,0.992292728,0.744219546,1.0
1.62,5.0,0.06,0.992292728,0.744219546,1.0
1.62,5.0,0.06,0.992292728,0.744219546,1.0
2.19,0.7,-0.25,0.732199074,0.549149306,1.0
2.19,0.7,-0.25,0.732199074,0.549149306,1.0
2.19,0.7,-0.25,0.732199074,0.549149306,1.0
2.19,0.7,-0.25,0.732199074,0.549149306,0.0
2.19,0.7,-0.25,0.732199074,0.549149306,0.0
2.19,0.7,-0.12,0.732199074,0.549149306,0.0
2.19,0.7,-0.12,0.732199074,0.549149306,0.0
2.19,0.7,-0.12,0.732199074,0.549149306,0.0
2.19,0.7,-0.12,0.732199074,0.549149306,0.0
2.19,0.7,-0.12,0.732199074,0.549149306,0.0
2.19,0.7,-0.19,0.732199074,0.549149306,1.0
2.19,0.7,-0.19,0.732199074,0.549149306,0.0
2.19,0.7,-0.19,0.732199074,0.549149306,0.0
2.19,0.7,-0.19,0.732199074,0.549149306,1.0
2.19,0.7,-0.19,0.732199074,0.549149306,1.0
1.62,5.0,-0.19,0.992292728,0.744219546,1.0
1.62,5.0,-0.19,0.992292728,0.744219546,1.0
1.62,5.0,-0.19,0.992292728,0.744219546,1.0
1.62,5.0,-0.19,0.992292728,0.744219546,1.0
1.62,5.0,-0.19,0.992292728,0.744219546,1.0
2.19,0.7,-0.06,0.732199074,0.549149306,1.0
2.19,0.7,-0.06,0.732199074,0.549149306,0.0
2.19,0.7,-0.06,0.732199074,0.549149306,0.0
2.19,0.7,-0.06,0.732199074,0.549149306,1.0
2.19,0.7,-0.06,0.732199074,0.549149306,0.0
2.19,0.7,0.19,0.732199074,0.549149306,0.0
2.19,0.7,0.19,0.732199074,0.549149306,1.0
2.19,0.7,0.19,0.732199074,0.549149306,1.0
2.19,0.7,0.19,0.732199074,0.549149306,0.0
2.19,0.7,0.19,0.732199074,0.549149306,1.0
2.19,0.7,0.25,0.732199074,0.549149306,1.0
2.19,0.7,0.25,0.732199074,0.549149306,0.0
2.19,0.7,0.25,0.732199074,0.549149306,1.0
2.19,0.7,0.25,0.732199074,0.549149306,0.0
2.19,0.7,0.25,0.732199074,0.549149306,0.0
2.19,0.7,0.06,0.732199074,0.549149306,0.0
2.19,0.7,0.06,0.732199074,0.549149306,1.0
2.19,0.7,0.06,0.732199074,0.549149306,1.0
2.19,0.7,0.06,0.732199074,0.549149306,1.0
2.19,0.7,0.06,0.732199074,0.549149306,1.0
2.19,0.7,0.0,0.732199074,0.549149306,0.0
2.19,0.7,0.0,0.732199074,0.549149306,0.0
2.19,0.7,0.0,0.732199074,0.549149306,0.0
2.19,0.7,0.0,0.732199074,0.549149306,0.0
2.19,0.7,0.0,0.732199074,0.549149306,1.0
2.19,0.7,0.12,0.732199074,0.549149306,1.0
2.19,0.7,0.12,0.732199074,0.549149306,0.0
2.19,0.7,0.12,0.732199074,0.549149306,1.0
2.19,0.7,0.12,0.732199074,0.549149306,1.0
2.19,0.7,0.12,0.732199074,0.549149306,0.0
1.62,5.0,0.25,0.992292728,0.744219546,1.0
1.62,5.0,0.25,0.992292728,0.744219546,1.0
1.62,5.0,0.25,0.992292728,0.744219546,1.0
1.62,5.0,0.25,0.992292728,0.744219546,1.0
1.62,5.0,0.25,0.992292728,0.744219546,1.0
2.19,1.24,-0.19,0.806511547,0.60488366,0.0
2.19,1.24,-0.19,0.806511547,0.60488366,1.0
2.19,1.24,-0.19,0.806511547,0.60488366,0.0
2.19,1.24,-0.19,0.806511547,0.60488366,0.0
2.19,1.24,-0.19,0.806511547,0.60488366,0.0
2.19,1.24,-0.25,0.806511547,0.60488366,1.0
2.19,1.24,-0.25,0.806511547,0.60488366,0.0
2.19,1.24,-0.25,0.806511547,0.60488366,0.0
2.19,1.24,-0.25,0.806511547,0.60488366,0.0
2.19,1.24,-0.25,0.806511547,0.60488366,0.0
2.19,1.24,-0.12,0.806511547,0.60488366,0.0
2.19,1.24,-0.12,0.806511547,0.60488366,0.0
2.19,1.24,-0.12,0.806511547,0.60488366,0.0
2.19,1.24,-0.12,0.806511547,0.60488366,0.0
2.19,1.24,-0.12,0.806511547,0.60488366,0.0
2.19,1.24,0.0,0.806511547,0.60488366,0.0
2.19,1.24,0.0,0.806511547,0.60488366,0.0
2.19,1.24,0.0,0.806511547,0.60488366,0.0
2.19,1.24,0.0,0.806511547,0.60488366,1.0
2.19,1.24,0.0,0.806511547,0.60488366,0.0
2.19,1.24,-0.06,0.806511547,0.60488366,1.0
2.19,1.24,-0.06,0.806511547,0.60488366,0.0
2.19,1.24,-0.06,0.806511547,0.60488366,0.0
2.19,1.24,-0.06,0.806511547,0.60488366,0.0
2.19,1.24,-0.06,0.806511547,0.60488366,0.0
2.19,1.24,0.19,0.806511547,0.60488366,0.0
2.19,1.24,0.19,0.806511547,0.60488366,1.0
2.19,1.24,0.19,0.806511547,0.60488366,1.0
2.19,1.24,0.19,0.806511547,0.60488366,0.0
2.19,1.24,0.19,0.806511547,0.60488366,0.0
2.19,1.24,0.12,0.806511547,0.60488366,0.0
2.19,1.24,0.12,0.806511547,0.60488366,1.0
2.19,1.24,0.12,0.806511547,0.60488366,0.0
2.19,1.24,0.12,0.806511547,0.60488366,1.0
2.19,1.24,0.12,0.806511547,0.60488366,0.0
2.19,1.24,0.06,0.806511547,0.60488366,1.0
2.19,1.24,0.06,0.806511547,0.60488366,1.0
2.19,1.24,0.06,0.806511547,0.60488366,1.0
2.19,1.24,0.06,0.806511547,0.60488366,0.0
2.19,1.24,0.06,0.806511547,0.60488366,0.0
2.19,1.24,0.25,0.806511547,0.60488366,1.0
2.19,1.24,0.25,0.806511547,0.60488366,0.0
2.19,1.24,0.25,0.806511547,0.60488366,0.0
2.19,1.24,0.25,0.806511547,0.60488366,1.0
2.19,1.24,0.25,0.806511547,0.60488366,0.0
2.19,1.77,-0.19,0.806511547,0.60488366,0.0
2.19,1.77,-0.19,0.806511547,0.60488366,1.0
2.19,1.77,-0.19,0.806511547,0.60488366,0.0
2.19,1.77,-0.19,0.806511547,0.60488366,0.0
2.19,1.77,-0.19,0.806511547,0.60488366,0.0
2.19,1.77,-0.25,0.806511547,0.60488366,1.0
2.19,1.77,-0.25,0.806511547,0.60488366,1.0
2.19,1.77,-0.25,0.806511547,0.60488366,0.0
2.19,1.77,-0.25,0.806511547,0.60488366,0.0
2.19,1.77,-0.25,0.806511547,0.60488366,1.0
2.19,1.77,-0.12,0.806511547,0.60488366,1.0
2.19,1.77,-0.12,0.806511547,0.60488366,1.0
2.19,1.77,-0.12,0.806511547,0.60488366,0.0
2.19,1.77,-0.12,0.806511547,0.60488366,1.0
2.19,1.77,-0.12,0.806511547,0.60488366,1.0
2.19,1.77,0.0,0.806511547,0.60488366,1.0
2.19,1.77,0.0,0.806511547,0.60488366,0.0
2.19,1.77,0.0,0.806511547,0.60488366,0.0
2.19,1.77,0.0,0.806511547,0.60488366,1.0
2.19,1.77,0.0,0.806511547,0.60488366,0.0
2.19,1.77,-0.06,0.806511547,0.60488366,0.0
2.19,1.77,-0.06,0.806511547,0.60488366,0.0
2.19,1.77,-0.06,0.806511547,0.60488366,0.0
2.19,1.77,-0.06,0.806511547,0.60488366,1.0
2.19,1.77,-0.06,0.806511547,0.60488366,0.0
2.19,1.77,0.06,0.806511547,0.60488366,1.0
2.19,1.77,0.06,0.806511547,0.60488366,0.0
2.19,1.77,0.06,0.806511547,0.60488366,1.0
2.19,1.77,0.06,0.806511547,0.60488366,0.0
2.19,1.77,0.06,0.806511547,0.60488366,0.0
2.19,1.77,0.12,0.806511547,0.60488366,0.0
2.19,1.77,0.12,0.806511547,0.60488366,0.0
2.19,1.77,0.12,0.806511547,0.60488366,0.0
2.19,1.77,0.12,0.806511547,0.60488366,0.0
2.19,1.77,0.12,0.806511547,0.60488366,0.0
2.19,1.77,0.19,0.806511547,0.60488366,1.0
2.19,1.77,0.19,0.806511547,0.60488366,0.0
2.19,1.77,0.19,0.806511547,0.60488366,1.0
2.19,1.77,0.19,0.806511547,0.60488366,0.0
2.19,1.77,0.19,0.806511547,0.60488366,0.0
2.19,2.31,-0.25,0.806511547,0.60488366,1.0
2.19,2.31,-0.25,0.806511547,0.60488366,1.0
2.19,2.31,-0.25,0.806511547,0.60488366,1.0
2.19,2.31,-0.25,0.806511547,0.60488366,1.0
2.19,2.31,-0.25,0.806511547,0.60488366,1.0
2.19,1.77,0.25,0.806511547,0.60488366,0.0
2.19,1.77,0.25,0.806511547,0.60488366,0.0
2.19,1.77,0.25,0.806511547,0.60488366,0.0
2.19,1.77,0.25,0.806511547,0.60488366,1.0
2.19,1.77,0.25,0.806511547,0.60488366,0.0
2.19,2.31,-0.19,0.806511547,0.60488366,1.0
2.19,2.31,-0.19,0.806511547,0.60488366,1.0
2.19,2.31,-0.19,0.806511547,0.60488366,1.0
2.19,2.31,-0.19,0.806511547,0.60488366,1.0
2.19,2.31,-0.19,0.806511547,0.60488366,1.0
2.19,2.31,-0.12,0.806511547,0.60488366,1.0
2.19,2.31,-0.12,0.806511547,0.60488366,1.0
2.19,2.31,-0.12,0.806511547,0.60488366,1.0
2.19,2.31,-0.12,0.806511547,0.60488366,1.0
2.19,2.31,-0.12,0.806511547,0.60488366,1.0
2.19,2.31,-0.06,0.806511547,0.60488366,1.0
2.19,2.31,-0.06,0.806511547,0.60488366,1.0
2.19,2.31,-0.06,0.806511547,0.60488366,1.0
2.19,2.31,-0.06,0.806511547,0.60488366,1.0
2.19,2.31,-0.06,0.806511547,0.60488366,1.0
2.19,2.31,0.0,0.806511547,0.60488366,1.0
2.19,2.31,0.0,0.806511547,0.60488366,1.0
2.19,2.31,0.0,0.806511547,0.60488366,1.0
2.19,2.31,0.0,0.806511547,0.60488366,1.0
2.19,2.31,0.0,0.806511547,0.60488366,1.0
2.19,2.31,0.06,0.806511547,0.60488366,1.0
2.19,2.31,0.06,0.806511547,0.60488366,1.0
2.19,2.31,0.06,0.806511547,0.60488366,1.0
2.19,2.31,0.06,0.806511547,0.60488366,1.0
2.19,2.31,0.06,0.806511547,0.60488366,1.0
2.19,2.85,-0.19,0.992292728,0.744219546,1.0
2.19,2.85,-0.19,0.992292728,0.744219546,1.0
2.19,2.85,-0.19,0.992292728,0.744219546,1.0
2.19,2.85,-0.19,0.992292728,0.744219546,1.0
2.19,2.85,-0.19,0.992292728,0.744219546,1.0
2.19,2.31,0.25,0.806511547,0.60488366,1.0
2.19,2.31,0.25,0.806511547,0.60488366,1.0
2.19,2.31,0.25,0.806511547,0.60488366,1.0
2.19,2.31,0.25,0.806511547,0.60488366,1.0
2.19,2.31,0.25,0.806511547,0.60488366,1.0
2.19,2.85,-0.25,0.992292728,0.744219546,1.0
2.19,2.85,-0.25,0.992292728,0.744219546,1.0
2.19,2.85,-0.25,0.992292728,0.744219546,1.0
2.19,2.85,-0.25,0.992292728,0.744219546,1.0
2.19,2.85,-0.25,0.992292728,0.744219546,1.0
2.19,2.31,0.12,0.806511547,0.60488366,1.0
2.19,2.31,0.12,0.806511547,0.60488366,1.0
2.19,2.31,0.12,0.806511547,0.60488366,1.0
2.19,2.31,0.12,0.806511547,0.60488366,1.0
2.19,2.31,0.12,0.806511547,0.60488366,1.0
2.19,2.31,0.19,0.806511547,0.60488366,1.0
2.19,2.31,0.19,0.806511547,0.60488366,1.0
2.19,2.31,0.19,0.806511547,0.60488366,1.0
2.19,2.31,0.19,0.806511547,0.60488366,1.0
2.19,2.31,0.19,0.806511547,0.60488366,1.0
2.19,2.85,-0.06,0.992292728,0.744219546,1.0
2.19,2.85,-0.06,0.992292728,0.744219546,1.0
2.19,2.85,-0.06,0.992292728,0.744219546,1.0
2.19,2.85,-0.06,0.992292728,0.744219546,1.0
2.19,2.85,-0.06,0.992292728,0.744219546,1.0
2.19,2.85,-0.12,0.992292728,0.744219546,1.0
2.19,2.85,-0.12,0.992292728,0.744219546,1.0
2.19,2.85,-0.12,0.992292728,0.744219546,1.0
2.19,2.85,-0.12,0.992292728,0.744219546,1.0
2.19,2.85,-0.12,0.992292728,0.744219546,1.0
2.19,3.39,-0.19,0.992292728,0.744219546,1.0
2.19,3.39,-0.19,0.992292728,0.744219546,1.0
2.19,3.39,-0.19,0.992292728,0.744219546,1.0
2.19,3.39,-0.19,0.992292728,0.744219546,1.0
2.19,3.39,-0.19,0.992292728,0.744219546,1.0
2.19,2.85,0.06,0.992292728,0.744219546,1.0
2.19,2.85,0.06,0.992292728,0.744219546,1.0
2.19,2.85,0.06,0.992292728,0.744219546,1.0
2.19,2.85,0.06,0.992292728,0.744219546,1.0
2.19,2.85,0.06,0.992292728,0.744219546,1.0
2.19,2.85,0.0,0.992292728,0.744219546,1.0
2.19,2.85,0.0,0.992292728,0.744219546,1.0
2.19,2.85,0.0,0.992292728,0.744219546,1.0
2.19,2.85,0.0,0.992292728,0.744219546,1.0
2.19,2.85,0.0,0.992292728,0.744219546,1.0
2.19,3.39,-0.12,0.992292728,0.744219546,1.0
2.19,3.39,-0.12,0.992292728,0.744219546,1.0
2.19,3.39,-0.12,0.992292728,0.744219546,1.0
2.19,3.39,-0.12,0.992292728,0.744219546,1.0
2.19,3.39,-0.12,0.992292728,0.744219546,1.0
2.19,3.39,-0.25,0.992292728,0.744219546,1.0
2.19,3.39,-0.25,0.992292728,0.744219546,1.0
2.19,3.39,-0.25,0.992292728,0.744219546,1.0
2.19,3.39,-0.25,0.992292728,0.744219546,1.0
2.19,3.39,-0.25,0.992292728,0.744219546,1.0
2.19,2.85,0.12,0.992292728,0.744219546,1.0
2.19,2.85,0.12,0.992292728,0.744219546,1.0
2.19,2.85,0.12,0.992292728,0.744219546,1.0
2.19,2.85,0.12,0.992292728,0.744219546,1.0
2.19,2.85,0.12,0.992292728,0.744219546,1.0
2.19,2.85,0.19,0.992292728,0.744219546,1.0
2.19,2.85,0.19,0.992292728,0.744219546,1.0
2.19,2.85,0.19,0.992292728,0.744219546,1.0
2.19,2.85,0.19,0.992292728,0.744219546,1.0
2.19,2.85,0.19,0.992292728,0.744219546,1.0
2.19,3.39,0.06,0.992292728,0.744219546,1.0
2.19,3.39,0.06,0.992292728,0.744219546,1.0
2.19,3.39,0.06,0.992292728,0.744219546,1.0
2.19,3.39,0.06,0.992292728,0.744219546,1.0
2.19,3.39,0.06,0.992292728,0.744219546,1.0
2.19,3.39,0.0,0.992292728,0.744219546,1.0
2.19,3.39,0.0,0.992292728,0.744219546,1.0
2.19,3.39,0.0,0.992292728,0.744219546,1.0
2.19,3.39,0.0,0.992292728,0.744219546,1.0
2.19,3.39,0.0,0.992292728,0.744219546,1.0
2.19,2.85,0.25,0.992292728,0.744219546,1.0
2.19,2.85,0.25,0.992292728,0.744219546,1.0
2.19,2.85,0.25,0.992292728,0.744219546,1.0
2.19,2.85,0.25,0.992292728,0.744219546,1.0
2.19,2.85,0.25,0.992292728,0.744219546,1.0
2.19,3.39,0.19,0.992292728,0.744219546,1.0
2.19,3.39,0.19,0.992292728,0.744219546,1.0
2.19,3.39,0.19,0.992292728,0.744219546,1.0
2.19,3.39,0.19,0.992292728,0.744219546,1.0
2.19,3.39,0.19,0.992292728,0.744219546,1.0
2.19,3.39,0.12,0.992292728,0.744219546,1.0
2.19,3.39,0.12,0.992292728,0.744219546,1.0
2.19,3.39,0.12,0.992292728,0.744219546,1.0
2.19,3.39,0.12,0.992292728,0.744219546,1.0
2.19,3.39,0.12,0.992292728,0.744219546,1.0
2.19,3.92,0.06,0.992292728,0.744219546,1.0
2.19,3.92,0.06,0.992292728,0.744219546,1.0
2.19,3.92,0.06,0.992292728,0.744219546,1.0
2.19,3.92,0.06,0.992292728,0.744219546,1.0
2.19,3.92,0.06,0.992292728,0.744219546,1.0
2.19,4.46,-0.19,0.992292728,0.744219546,1.0
2.19,4.46,-0.19,0.992292728,0.744219546,1.0
2.19,4.46,-0.19,0.992292728,0.744219546,1.0
2.19,4.46,-0.19,0.992292728,0.744219546,1.0
2.19,4.46,-0.19,0.992292728,0.744219546,1.0
2.19,4.46,-0.25,0.992292728,0.744219546,1.0
2.19,4.46,-0.25,0.992292728,0.744219546,1.0
2.19,4.46,-0.25,0.992292728,0.744219546,1.0
2.19,4.46,-0.25,0.992292728,0.744219546,1.0
2.19,4.46,-0.25,0.992292728,0.744219546,1.0
2.19,4.46,-0.12,0.992292728,0.744219546,1.0
2.19,4.46,-0.12,0.992292728,0.744219546,1.0
2.19,4.46,-0.12,0.992292728,0.744219546,1.0
2.19,4.46,-0.12,0.992292728,0.744219546,1.0
2.19,4.46,-0.12,0.992292728,0.744219546,1.0
2.19,4.46,-0.06,0.992292728,0.744219546,1.0
2.19,4.46,-0.06,0.992292728,0.744219546,1.0
2.19,4.46,-0.06,0.992292728,0.744219546,1.0
2.19,4.46,-0.06,0.992292728,0.744219546,1.0
2.19,4.46,-0.06,0.992292728,0.744219546,1.0
2.19,4.46,0.0,0.992292728,0.744219546,1.0
2.19,4.46,0.0,0.992292728,0.744219546,1.0
2.19,4.46,0.0,0.992292728,0.744219546,1.0
2.19,4.46,0.0,0.992292728,0.744219546,1.0
2.19,4.46,0.0,0.992292728,0.744219546,1.0
2.19,4.46,0.06,0.992292728,0.744219546,1.0
2.19,4.46,0.06,0.992292728,0.744219546,1.0
2.19,4.46,0.06,0.992292728,0.744219546,1.0
2.19,4.46,0.06,0.992292728,0.744219546,1.0
2.19,4.46,0.06,0.992292728,0.744219546,1.0
2.19,4.46,0.12,0.992292728,0.744219546,1.0
2.19,4.46,0.12,0.992292728,0.744219546,1.0
2.19,4.46,0.12,0.992292728,0.744219546,1.0
2.19,4.46,0.12,0.992292728,0.744219546,1.0
2.19,4.46,0.12,0.992292728,0.744219546,1.0
2.19,4.46,0.19,0.992292728,0.744219546,1.0
2.19,4.46,0.19,0.992292728,0.744219546,1.0
2.19,4.46,0.19,0.992292728,0.744219546,1.0
2.19,4.46,0.19,0.992292728,0.744219546,1.0
2.19,4.46,0.19,0.992292728,0.744219546,1.0
2.19,4.46,0.25,0.992292728,0.744219546,1.0
2.19,4.46,0.25,0.992292728,0.744219546,1.0
2.19,4.46,0.25,0.992292728,0.744219546,1.0
2.19,4.46,0.25,0.992292728,0.744219546,1.0
2.19,4.46,0.25,0.992292728,0.744219546,1.0
2.19,5.0,-0.25,0.992292728,0.744219546,1.0
2.19,5.0,-0.25,0.992292728,0.744219546,1.0
2.19,5.0,-0.25,0.992292728,0.744219546,1.0
2.19,5.0,-0.25,0.992292728,0.744219546,1.0
2.19,5.0,-0.25,0.992292728,0.744219546,1.0
2.19,5.0,-0.19,0.992292728,0.744219546,1.0
2.19,5.0,-0.19,0.992292728,0.744219546,1.0
2.19,5.0,-0.19,0.992292728,0.744219546,1.0
2.19,5.0,-0.19,0.992292728,0.744219546,1.0
2.19,5.0,-0.19,0.992292728,0.744219546,1.0
2.19,5.0,-0.12,0.992292728,0.744219546,1.0
2.19,5.0,-0.12,0.992292728,0.744219546,1.0
2.19,5.0,-0.12,0.992292728,0.744219546,1.0
2.19,5.0,-0.12,0.992292728,0.744219546,1.0
2.19,5.0,-0.12,0.992292728,0.744219546,1.0
2.19,5.0,-0.06,0.992292728,0.744219546,1.0
2.19,5.0,-0.06,0.992292728,0.744219546,1.0
2.19,5.0,-0.06,0.992292728,0.744219546,1.0
2.19,5.0,-0.06,0.992292728,0.744219546,1.0
2.19,5.0,-0.06,0.992292728,0.744219546,1.0
2.19,5.0,0.0,0.992292728,0.744219546,1.0
2.19,5.0,0.0,0.992292728,0.744219546,1.0
2.19,5.0,0.0,0.992292728,0.744219546,1.0
2.19,5.0,0.0,0.992292728,0.744219546,1.0
2.19,5.0,0.0,0.992292728,0.744219546,1.0
2.19,5.0,0.06,0.992292728,0.744219546,1.0
2.19,5.0,0.06,0.992292728,0.744219546,1.0
2.19,5.0,0.06,0.992292728,0.744219546,1.0
2.19,5.0,0.06,0.992292728,0.744219546,1.0
2.19,5.0,0.06,0.992292728,0.744219546,1.0
2.19,5.0,0.12,0.992292728,0.744219546,1.0
2.19,5.0,0.12,0.992292728,0.744219546,1.0
2.19,5.0,0.12,0.992292728,0.744219546,1.0
2.19,5.0,0.12,0.992292728,0.744219546,1.0
2.19,5.0,0.12,0.992292728,0.744219546,1.0
2.19,5.0,0.19,0.992292728,0.744219546,1.0
2.19,5.0,0.19,0.992292728,0.744219546,1.0
2.19,5.0,0.19,0.992292728,0.744219546,1.0
2.19,5.0,0.19,0.992292728,0.744219546,1.0
2.19,5.0,0.19,0.992292728,0.744219546,1.0
2.19,5.0,0.25,0.992292728,0.744219546,1.0
2.19,5.0,0.25,0.992292728,0.744219546,1.0
2.19,5.0,0.25,0.992292728,0.744219546,1.0
2.19,5.0,0.25,0.992292728,0.744219546,1.0
2.19,5.0,0.25,0.992292728,0.744219546,1.0
2.75,0.7,-0.12,0.699229602,0.524422201,0.0
2.75,0.7,-0.12,0.699229602,0.524422201,0.0
2.75,0.7,-0.12,0.699229602,0.524422201,0.0
2.75,0.7,-0.12,0.699229602,0.524422201,0.0
2.75,0.7,-0.12,0.699229602,0.524422201,0.0
2.75,0.7,-0.19,0.699229602,0.524422201,0.0
2.75,0.7,-0.19,0.699229602,0.524422201,0.0
2.75,0.7,-0.19,0.699229602,0.524422201,0.0
2.75,0.7,-0.19,0.699229602,0.524422201,0.0
2.75,0.7,-0.19,0.699229602,0.524422201,1.0
2.75,0.7,-0.25,0.699229602,0.524422201,0.0
2.75,0.7,-0.25,0.699229602,0.524422201,0.0
2.75,0.7,-0.25,0.699229602,0.524422201,0.0
2.75,0.7,-0.25,0.699229602,0.524422201,1.0
2.75,0.7,-0.25,0.699229602,0.524422201,0.0
2.75,0.7,-0.06,0.699229602,0.524422201,0.0
2.75,0.7,-0.06,0.699229602,0.524422201,0.0
2.75,0.7,-0.06,0.699229602,0.524422201,0.0
2.75,0.7,-0.06,0.699229602,0.524422201,1.0
2.75,0.7,-0.06,0.699229602,0.524422201,1.0
2.75,2.31,0.0,0.992292728,0.744219546,1.0
2.75,2.31,0.0,0.992292728,0.744219546,1.0
