incrad,minsep,crowder_potential,phi_slot,phi_membrane,Deff_membrane
3.88,3.92,0.12,0.992292728,0.744219546,0.737538951
3.88,3.92,0.06,0.992292728,0.744219546,0.737529748
3.88,3.92,0.06,0.992292728,0.744219546,0.737540066
3.88,3.92,0.06,0.992292728,0.744219546,0.737526148
3.88,3.92,0.06,0.992292728,0.744219546,0.737527289
3.88,3.92,0.06,0.992292728,0.744219546,0.737530601
3.88,3.92,0.25,0.992292728,0.744219546,0.737524748
3.88,3.92,0.25,0.992292728,0.744219546,0.737540066
3.88,3.92,0.25,0.992292728,0.744219546,0.737540066
3.88,3.92,0.25,0.992292728,0.744219546,0.737529748
3.88,3.92,0.25,0.992292728,0.744219546,0.737538951
3.88,4.46,-0.19,0.992292728,0.744219546,0.737529748
3.88,4.46,-0.19,0.992292728,0.744219546,0.737529748
3.88,4.46,-0.19,0.992292728,0.744219546,0.737529748
3.88,4.46,-0.19,0.992292728,0.744219546,0.73752587
3.88,4.46,-0.19,0.992292728,0.744219546,0.737537282
3.88,4.46,0,0.992292728,0.744219546,0.737529748
3.88,4.46,0,0.992292728,0.744219546,0.737529748
3.88,4.46,0,0.992292728,0.744219546,0.737529748
3.88,4.46,0,0.992292728,0.744219546,0.737529748
3.88,4.46,0,0.992292728,0.744219546,0.737537282
3.88,4.46,-0.12,0.992292728,0.744219546,0.737529748
3.88,4.46,-0.12,0.992292728,0.744219546,0.737529748
3.88,4.46,-0.12,0.992292728,0.744219546,0.737529748
3.88,4.46,-0.12,0.992292728,0.744219546,0.73752587
3.88,4.46,-0.12,0.992292728,0.744219546,0.737537282
3.88,4.46,0.06,0.992292728,0.744219546,0.737529748
3.88,4.46,0.06,0.992292728,0.744219546,0.737540066
3.88,4.46,0.06,0.992292728,0.744219546,0.737540066
3.88,4.46,0.06,0.992292728,0.744219546,0.737529748
3.88,4.46,0.06,0.992292728,0.744219546,0.737538951
3.88,4.46,-0.25,0.992292728,0.744219546,0.737529748
3.88,4.46,-0.25,0.992292728,0.744219546,0.737540066
3.88,4.46,-0.25,0.992292728,0.744219546,0.737540066
3.88,4.46,-0.25,0.992292728,0.744219546,0.737529748
3.88,4.46,-0.25,0.992292728,0.744219546,0.737537282
3.88,4.46,0.19,0.992292728,0.744219546,0.737529748
3.88,4.46,0.19,0.992292728,0.744219546,0.737529748
3.88,4.46,0.19,0.992292728,0.744219546,0.737529748
3.88,4.46,0.19,0.992292728,0.744219546,0.73752587
3.88,4.46,0.19,0.992292728,0.744219546,0.73752587
3.88,4.46,0.12,0.992292728,0.744219546,0.737529748
3.88,4.46,0.12,0.992292728,0.744219546,0.737529748
3.88,4.46,0.12,0.992292728,0.744219546,0.737540066
3.88,4.46,0.12,0.992292728,0.744219546,0.73752587
3.88,4.46,0.12,0.992292728,0.744219546,0.737537282
3.88,4.46,0.25,0.992292728,0.744219546,0.737529748
3.88,4.46,0.25,0.992292728,0.744219546,0.737529748
3.88,4.46,0.25,0.992292728,0.744219546,0.73752787
3.88,4.46,0.25,0.992292728,0.744219546,0.737538951
3.88,4.46,0.25,0.992292728,0.744219546,0.737527289
3.88,5,-0.19,0.992292728,0.744219546,0.737540066
3.88,5,-0.19,0.992292728,0.744219546,0.737540066
3.88,5,-0.19,0.992292728,0.744219546,0.737539749
3.88,5,-0.19,0.992292728,0.744219546,0.737538951
3.88,5,-0.19,0.992292728,0.744219546,0.737538951
3.88,5,-0.25,0.992292728,0.744219546,0.737540066
3.88,5,-0.25,0.992292728,0.744219546,0.737540066
3.88,5,-0.25,0.992292728,0.744219546,0.737539749
3.88,5,-0.25,0.992292728,0.744219546,0.737537282
3.88,5,-0.25,0.992292728,0.744219546,0.737538951
3.88,5,-0.06,0.992292728,0.744219546,0.737529748
3.88,5,-0.06,0.992292728,0.744219546,0.737540066
3.88,5,-0.06,0.992292728,0.744219546,0.737529748
3.88,5,-0.06,0.992292728,0.744219546,0.737537282
3.88,5,-0.06,0.992292728,0.744219546,0.737538951
3.88,5,0,0.992292728,0.744219546,0.737529748
3.88,5,0,0.992292728,0.744219546,0.737540066
3.88,5,0,0.992292728,0.744219546,0.737529748
3.88,5,0,0.992292728,0.744219546,0.737537282
3.88,5,0,0.992292728,0.744219546,0.737538951
3.88,5,-0.12,0.992292728,0.744219546,0.737529748
3.88,5,-0.12,0.992292728,0.744219546,0.737540066
3.88,5,-0.12,0.992292728,0.744219546,0.73752587
3.88,5,-0.12,0.992292728,0.744219546,0.73752587
3.88,5,-0.12,0.992292728,0.744219546,0.737529748
3.88,5,0.06,0.992292728,0.744219546,0.737529748
3.88,5,0.06,0.992292728,0.744219546,0.737539048
3.88,5,0.06,0.992292728,0.744219546,0.73752587
3.88,5,0.06,0.992292728,0.744219546,0.737537282
3.88,5,0.06,0.992292728,0.744219546,0.737529748
3.88,5,0.12,0.992292728,0.744219546,0.737538951
3.88,5,0.12,0.992292728,0.744219546,0.737529748
3.88,5,0.12,0.992292728,0.744219546,0.737538951
3.88,5,0.12,0.992292728,0.744219546,0.73752587
3.88,5,0.12,0.992292728,0.744219546,0.737529748
3.88,5,0.19,0.992292728,0.744219546,0.737539048
3.88,5,0.19,0.992292728,0.744219546,0.73752587
3.88,5,0.19,0.992292728,0.744219546,0.73752587
3.88,5,0.19,0.992292728,0.744219546,0.737529748
3.88,5,0.19,0.992292728,0.744219546,0.737538951
3.88,5,0.25,0.992292728,0.744219546,0.737538951
3.88,5,0.25,0.992292728,0.744219546,0.737537282
3.88,5,0.25,0.992292728,0.744219546,0.737529748
3.88,5,0.25,0.992292728,0.744219546,0.73753503
3.88,5,0.25,0.992292728,0.744219546,0.73753503
4.44,0.7,-0.25,0.992292728,0.744219546,0.73752587
4.44,0.7,-0.25,0.992292728,0.744219546,0.737529748
4.44,0.7,-0.25,0.992292728,0.744219546,0.73753503
4.44,0.7,-0.25,0.992292728,0.744219546,0.73753503
4.44,0.7,-0.25,0.992292728,0.744219546,0.73753503
4.44,0.7,-0.19,0.992292728,0.744219546,0.737529748
4.44,0.7,-0.19,0.992292728,0.744219546,0.737538951
4.44,0.7,-0.19,0.992292728,0.744219546,0.737538951
4.44,0.7,-0.19,0.992292728,0.744219546,0.737538951
4.44,0.7,-0.19,0.992292728,0.744219546,0.737529748
4.44,0.7,0,0.992292728,0.744219546,0.737529748
4.44,0.7,0,0.992292728,0.744219546,0.73753503
4.44,0.7,0,0.992292728,0.744219546,0.737538951
4.44,0.7,0,0.992292728,0.744219546,0.737538951
4.44,0.7,0,0.992292728,0.744219546,0.737529748
4.44,0.7,-0.12,0.992292728,0.744219546,0.737529748
4.44,0.7,-0.12,0.992292728,0.744219546,0.737529748
4.44,0.7,-0.12,0.992292728,0.744219546,0.737537295
4.44,0.7,-0.12,0.992292728,0.744219546,0.737538951
4.44,0.7,-0.12,0.992292728,0.744219546,0.737527519
4.44,0.7,-0.06,0.992292728,0.744219546,0.737529748
4.44,0.7,-0.06,0.992292728,0.744219546,0.73753503
4.44,0.7,-0.06,0.992292728,0.744219546,0.73753503
4.44,0.7,-0.06,0.992292728,0.744219546,0.73753503
4.44,0.7,-0.06,0.992292728,0.744219546,0.737529748
4.44,0.7,0.06,0.992292728,0.744219546,0.737538951
4.44,0.7,0.06,0.992292728,0.744219546,0.737538951
4.44,0.7,0.06,0.992292728,0.744219546,0.73753503
4.44,0.7,0.06,0.992292728,0.744219546,0.73753503
4.44,0.7,0.06,0.992292728,0.744219546,0.737531545
4.44,0.7,0.12,0.992292728,0.744219546,0.737538951
4.44,0.7,0.12,0.992292728,0.744219546,0.737538951
4.44,0.7,0.12,0.992292728,0.744219546,0.737538951
4.44,0.7,0.12,0.992292728,0.744219546,0.737529748
4.44,0.7,0.12,0.992292728,0.744219546,0.737531545
4.44,0.7,0.25,0.992292728,0.744219546,0.737529748
4.44,0.7,0.25,0.992292728,0.744219546,0.737537295
4.44,0.7,0.25,0.992292728,0.744219546,0.737529748
4.44,0.7,0.25,0.992292728,0.744219546,0.737527519
4.44,0.7,0.25,0.992292728,0.744219546,0.737537295
4.44,0.7,0.19,0.992292728,0.744219546,0.73753503
4.44,0.7,0.19,0.992292728,0.744219546,0.73753503
4.44,0.7,0.19,0.992292728,0.744219546,0.73753503
4.44,0.7,0.19,0.992292728,0.744219546,0.737538951
4.44,0.7,0.19,0.992292728,0.744219546,0.737533101
4.44,1.24,-0.25,0.992292728,0.744219546,0.737537295
4.44,1.24,-0.25,0.992292728,0.744219546,0.737529748
4.44,1.24,-0.25,0.992292728,0.744219546,0.737527519
4.44,1.24,-0.25,0.992292728,0.744219546,0.737537295
4.44,1.24,-0.25,0.992292728,0.744219546,0.737527519
4.44,1.24,0.12,0.992292728,0.744219546,0.73753503
4.44,1.24,0.12,0.992292728,0.744219546,0.73753503
4.44,1.24,0.12,0.992292728,0.744219546,0.737531545
4.44,1.24,0.12,0.992292728,0.744219546,0.737533101
4.44,1.24,0.12,0.992292728,0.744219546,0.737529748
4.44,1.24,-0.19,0.992292728,0.744219546,0.73753503
4.44,1.24,-0.19,0.992292728,0.744219546,0.73753503
4.44,1.24,-0.19,0.992292728,0.744219546,0.737529748
4.44,1.24,-0.19,0.992292728,0.744219546,0.737529748
4.44,1.24,-0.19,0.992292728,0.744219546,0.737529748
4.44,1.24,-0.06,0.992292728,0.744219546,0.73753503
4.44,1.24,-0.06,0.992292728,0.744219546,0.73753503
4.44,1.24,-0.06,0.992292728,0.744219546,0.737531545
4.44,1.24,-0.06,0.992292728,0.744219546,0.737533101
4.44,1.24,-0.06,0.992292728,0.744219546,0.737529748
4.44,1.24,0,0.992292728,0.744219546,0.73753503
4.44,1.24,0,0.992292728,0.744219546,0.73753503
4.44,1.24,0,0.992292728,0.744219546,0.737531545
4.44,1.24,0,0.992292728,0.744219546,0.737533101
4.44,1.24,0,0.992292728,0.744219546,0.737529748
4.44,1.24,-0.12,0.992292728,0.744219546,0.73753503
4.44,1.24,-0.12,0.992292728,0.744219546,0.73753503
4.44,1.24,-0.12,0.992292728,0.744219546,0.737531545
4.44,1.24,-0.12,0.992292728,0.744219546,0.737533101
4.44,1.24,-0.12,0.992292728,0.744219546,0.737529748
4.44,1.24,0.06,0.992292728,0.744219546,0.73753503
4.44,1.24,0.06,0.992292728,0.744219546,0.73753503
4.44,1.24,0.06,0.992292728,0.744219546,0.737531545
4.44,1.24,0.06,0.992292728,0.744219546,0.737533101
4.44,1.24,0.06,0.992292728,0.744219546,0.737529748
4.44,1.24,0.25,0.992292728,0.744219546,0.73753503
4.44,1.24,0.25,0.992292728,0.744219546,0.737529748
4.44,1.24,0.25,0.992292728,0.744219546,0.737531545
4.44,1.24,0.25,0.992292728,0.744219546,0.737529748
4.44,1.24,0.25,0.992292728,0.744219546,0.737529748
4.44,1.77,-0.06,0.992292728,0.744219546,0.73753503
4.44,1.77,-0.06,0.992292728,0.744219546,0.737529748
4.44,1.77,-0.06,0.992292728,0.744219546,0.737531545
4.44,1.77,-0.06,0.992292728,0.744219546,0.737529748
4.44,1.77,-0.06,0.992292728,0.744219546,0.737539749
4.44,1.77,0.12,0.992292728,0.744219546,0.73753503
4.44,1.77,0.12,0.992292728,0.744219546,0.737529748
4.44,1.77,0.12,0.992292728,0.744219546,0.737531545
4.44,1.77,0.12,0.992292728,0.744219546,0.737529748
4.44,1.77,0.12,0.992292728,0.744219546,0.737539749
4.44,1.24,0.19,0.992292728,0.744219546,0.73753503
4.44,1.24,0.19,0.992292728,0.744219546,0.737529748
4.44,1.24,0.19,0.992292728,0.744219546,0.737538951
4.44,1.24,0.19,0.992292728,0.744219546,0.737529748
4.44,1.24,0.19,0.992292728,0.744219546,0.737529748
4.44,1.77,0.19,0.992292728,0.744219546,0.737538951
4.44,1.77,0.19,0.992292728,0.744219546,0.737529748
4.44,1.77,0.19,0.992292728,0.744219546,0.737538951
4.44,1.77,0.19,0.992292728,0.744219546,0.737529748
4.44,1.77,0.19,0.992292728,0.744219546,0.737529748
4.44,1.77,0.25,0.992292728,0.744219546,0.73752587
4.44,1.77,0.25,0.992292728,0.744219546,0.737529748
4.44,1.77,0.25,0.992292728,0.744219546,0.737531545
4.44,1.77,0.25,0.992292728,0.744219546,0.737529748
4.44,1.77,0.25,0.992292728,0.744219546,0.737529748
4.44,1.77,-0.25,0.992292728,0.744219546,0.737538951
4.44,1.77,-0.25,0.992292728,0.744219546,0.737529748
4.44,1.77,-0.25,0.992292728,0.744219546,0.737537282
4.44,1.77,-0.25,0.992292728,0.744219546,0.737538951
4.44,1.77,-0.25,0.992292728,0.744219546,0.737529748
4.44,1.77,-0.19,0.992292728,0.744219546,0.737538951
4.44,1.77,-0.19,0.992292728,0.744219546,0.737529748
4.44,1.77,-0.19,0.992292728,0.744219546,0.737537282
4.44,1.77,-0.19,0.992292728,0.744219546,0.737529748
4.44,1.77,-0.19,0.992292728,0.744219546,0.737529748
4.44,1.77,0,0.992292728,0.744219546,0.737538951
4.44,1.77,0,0.992292728,0.744219546,0.737529748
4.44,1.77,0,0.992292728,0.744219546,0.737538951
4.44,1.77,0,0.992292728,0.744219546,0.737529748
4.44,1.77,0,0.992292728,0.744219546,0.737529748
4.44,1.77,-0.12,0.992292728,0.744219546,0.737538951
4.44,1.77,-0.12,0.992292728,0.744219546,0.737529748
4.44,1.77,-0.12,0.992292728,0.744219546,0.737538951
4.44,1.77,-0.12,0.992292728,0.744219546,0.737529748
4.44,1.77,-0.12,0.992292728,0.744219546,0.737529748
4.44,2.31,-0.19,0.992292728,0.744219546,0.737538951
4.44,2.31,-0.19,0.992292728,0.744219546,0.737529748
4.44,2.31,-0.19,0.992292728,0.744219546,0.737538951
4.44,2.31,-0.19,0.992292728,0.744219546,0.737529748
4.44,2.31,-0.19,0.992292728,0.744219546,0.737529748
4.44,1.77,0.06,0.992292728,0.744219546,0.737533101
4.44,1.77,0.06,0.992292728,0.744219546,0.737525008
4.44,1.77,0.06,0.992292728,0.744219546,0.737533101
4.44,1.77,0.06,0.992292728,0.744219546,0.737525008
4.44,1.77,0.06,0.992292728,0.744219546,0.737527186
4.44,2.31,-0.25,0.992292728,0.744219546,0.737538951
4.44,2.31,-0.25,0.992292728,0.744219546,0.737538951
4.44,2.31,-0.25,0.992292728,0.744219546,0.737533101
4.44,2.31,-0.25,0.992292728,0.744219546,0.737529748
4.44,2.31,-0.25,0.992292728,0.744219546,0.737529748
4.44,2.31,-0.12,0.992292728,0.744219546,0.73753503
4.44,2.31,-0.12,0.992292728,0.744219546,0.737529748
4.44,2.31,-0.12,0.992292728,0.744219546,0.737533101
4.44,2.31,-0.12,0.992292728,0.744219546,0.73752587
4.44,2.31,-0.12,0.992292728,0.744219546,0.737529748
4.44,2.31,0,0.992292728,0.744219546,0.73753503
4.44,2.31,0,0.992292728,0.744219546,0.737531545
4.44,2.31,0,0.992292728,0.744219546,0.737529748
4.44,2.31,0,0.992292728,0.744219546,0.737539749
4.44,2.31,0,0.992292728,0.744219546,0.737529748
4.44,2.31,-0.06,0.992292728,0.744219546,0.73753503
4.44,2.31,-0.06,0.992292728,0.744219546,0.737531545
4.44,2.31,-0.06,0.992292728,0.744219546,0.737529748
4.44,2.31,-0.06,0.992292728,0.744219546,0.737529748
4.44,2.31,-0.06,0.992292728,0.744219546,0.737539749
4.44,2.31,0.06,0.992292728,0.744219546,0.737524129
4.44,2.31,0.06,0.992292728,0.744219546,0.737529748
4.44,2.31,0.06,0.992292728,0.744219546,0.737537282
4.44,2.31,0.06,0.992292728,0.744219546,0.737526903
4.44,2.31,0.06,0.992292728,0.744219546,0.737534499
4.44,2.31,0.12,0.992292728,0.744219546,0.737529748
4.44,2.31,0.12,0.992292728,0.744219546,0.737537282
4.44,2.31,0.12,0.992292728,0.744219546,0.737538951
4.44,2.31,0.12,0.992292728,0.744219546,0.737529748
4.44,2.31,0.12,0.992292728,0.744219546,0.737529748
4.44,2.31,0.25,0.992292728,0.744219546,0.737529748
4.44,2.31,0.25,0.992292728,0.744219546,0.737538951
4.44,2.31,0.25,0.992292728,0.744219546,0.73753503
4.44,2.31,0.25,0.992292728,0.744219546,0.737529748
4.44,2.31,0.25,0.992292728,0.744219546,0.737529748
4.44,2.31,0.19,0.992292728,0.744219546,0.737529748
4.44,2.31,0.19,0.992292728,0.744219546,0.737538951
4.44,2.31,0.19,0.992292728,0.744219546,0.73753503
4.44,2.31,0.19,0.992292728,0.744219546,0.737539749
4.44,2.31,0.19,0.992292728,0.744219546,0.737529748
4.44,2.85,-0.25,0.992292728,0.744219546,0.737538951
4.44,2.85,-0.25,0.992292728,0.744219546,0.737533101
4.44,2.85,-0.25,0.992292728,0.744219546,0.737529748
4.44,2.85,-0.25,0.992292728,0.744219546,0.737529748
4.44,2.85,-0.25,0.992292728,0.744219546,0.737529748
4.44,2.85,-0.19,0.992292728,0.744219546,0.737529748
4.44,2.85,-0.19,0.992292728,0.744219546,0.737533101
4.44,2.85,-0.19,0.992292728,0.744219546,0.737529748
4.44,2.85,-0.19,0.992292728,0.744219546,0.737529748
4.44,2.85,-0.19,0.992292728,0.744219546,0.737529748
4.44,2.85,-0.12,0.992292728,0.744219546,0.737538951
4.44,2.85,-0.12,0.992292728,0.744219546,0.737529748
4.44,2.85,-0.12,0.992292728,0.744219546,0.737529748
4.44,2.85,-0.12,0.992292728,0.744219546,0.737529748
4.44,2.85,-0.12,0.992292728,0.744219546,0.737537282
4.44,2.85,-0.06,0.992292728,0.744219546,0.737539749
4.44,2.85,-0.06,0.992292728,0.744219546,0.737529748
4.44,2.85,-0.06,0.992292728,0.744219546,0.737537282
4.44,2.85,-0.06,0.992292728,0.744219546,0.737538951
4.44,2.85,-0.06,0.992292728,0.744219546,0.737538951
4.44,2.85,0,0.992292728,0.744219546,0.737529748
4.44,2.85,0,0.992292728,0.744219546,0.737529748
4.44,2.85,0,0.992292728,0.744219546,0.737538951
4.44,2.85,0,0.992292728,0.744219546,0.737538951
4.44,2.85,0,0.992292728,0.744219546,0.737529748
4.44,2.85,0.06,0.992292728,0.744219546,0.737529748
4.44,2.85,0.06,0.992292728,0.744219546,0.737537282
4.44,2.85,0.06,0.992292728,0.744219546,0.737538951
4.44,2.85,0.06,0.992292728,0.744219546,0.737529748
4.44,2.85,0.06,0.992292728,0.744219546,0.737538951
4.44,2.85,0.19,0.992292728,0.744219546,0.737529748
4.44,2.85,0.19,0.992292728,0.744219546,0.737538951
4.44,2.85,0.19,0.992292728,0.744219546,0.737538951
4.44,2.85,0.19,0.992292728,0.744219546,0.737538951
4.44,2.85,0.19,0.992292728,0.744219546,0.737529748
4.44,2.85,0.12,0.992292728,0.744219546,0.737529748
4.44,2.85,0.12,0.992292728,0.744219546,0.737538951
4.44,2.85,0.12,0.992292728,0.744219546,0.737538951
4.44,2.85,0.12,0.992292728,0.744219546,0.737537295
4.44,2.85,0.12,0.992292728,0.744219546,0.737530601
4.44,2.85,0.25,0.992292728,0.744219546,0.737537282
4.44,2.85,0.25,0.992292728,0.744219546,0.737538951
4.44,2.85,0.25,0.992292728,0.744219546,0.737529748
4.44,2.85,0.25,0.992292728,0.744219546,0.737537282
4.44,2.85,0.25,0.992292728,0.744219546,0.737537282
4.44,3.39,-0.19,0.992292728,0.744219546,0.737537282
4.44,3.39,-0.19,0.992292728,0.744219546,0.737529748
4.44,3.39,-0.19,0.992292728,0.744219546,0.737529748
4.44,3.39,-0.19,0.992292728,0.744219546,0.737538951
4.44,3.39,-0.19,0.992292728,0.744219546,0.737537282
4.44,3.39,-0.25,0.992292728,0.744219546,0.737529748
4.44,3.39,-0.25,0.992292728,0.744219546,0.737529748
4.44,3.39,-0.25,0.992292728,0.744219546,0.737538951
4.44,3.39,-0.25,0.992292728,0.744219546,0.737529748
4.44,3.39,-0.25,0.992292728,0.744219546,0.737524076
4.44,3.39,-0.12,0.992292728,0.744219546,0.737523807
4.44,3.39,-0.12,0.992292728,0.744219546,0.737538951
4.44,3.39,-0.12,0.992292728,0.744219546,0.737537295
4.44,3.39,-0.12,0.992292728,0.744219546,0.737529748
4.44,3.39,-0.12,0.992292728,0.744219546,0.737533101
4.44,3.39,-0.06,0.992292728,0.744219546,0.737538951
4.44,3.39,-0.06,0.992292728,0.744219546,0.737538951
4.44,3.39,-0.06,0.992292728,0.744219546,0.737529748
4.44,3.39,-0.06,0.992292728,0.744219546,0.737537282
4.44,3.39,-0.06,0.992292728,0.744219546,0.737524076
4.44,3.39,0,0.992292728,0.744219546,0.737538951
4.44,3.39,0,0.992292728,0.744219546,0.737537295
4.44,3.39,0,0.992292728,0.744219546,0.737530601
4.44,3.39,0,0.992292728,0.744219546,0.737533101
4.44,3.39,0,0.992292728,0.744219546,0.73752787
4.44,3.39,0.06,0.992292728,0.744219546,0.737538951
4.44,3.39,0.06,0.992292728,0.744219546,0.737538951
4.44,3.39,0.06,0.992292728,0.744219546,0.737537282
4.44,3.39,0.06,0.992292728,0.744219546,0.737524076
4.44,3.39,0.06,0.992292728,0.744219546,0.737539749
4.44,3.39,0.25,0.992292728,0.744219546,0.737529748
4.44,3.39,0.25,0.992292728,0.744219546,0.737538951
4.44,3.39,0.25,0.992292728,0.744219546,0.737537282
4.44,3.39,0.25,0.992292728,0.744219546,0.737538951
4.44,3.39,0.25,0.992292728,0.744219546,0.737539749
4.44,3.92,-0.25,0.992292728,0.744219546,0.737529748
4.44,3.92,-0.25,0.992292728,0.744219546,0.737538951
4.44,3.92,-0.25,0.992292728,0.744219546,0.737537282
4.44,3.92,-0.25,0.992292728,0.744219546,0.737538951
4.44,3.92,-0.25,0.992292728,0.744219546,0.737533101
4.44,3.39,0.19,0.992292728,0.744219546,0.737529748
4.44,3.39,0.19,0.992292728,0.744219546,0.737538951
4.44,3.39,0.19,0.992292728,0.744219546,0.737537282
4.44,3.39,0.19,0.992292728,0.744219546,0.737538951
4.44,3.39,0.19,0.992292728,0.744219546,0.737533101
4.44,3.39,0.12,0.992292728,0.744219546,0.737529748
4.44,3.39,0.12,0.992292728,0.744219546,0.737538951
4.44,3.39,0.12,0.992292728,0.744219546,0.737537282
4.44,3.39,0.12,0.992292728,0.744219546,0.737538951
4.44,3.39,0.12,0.992292728,0.744219546,0.737533101
4.44,3.92,-0.19,0.992292728,0.744219546,0.737529748
4.44,3.92,-0.19,0.992292728,0.744219546,0.737538951
4.44,3.92,-0.19,0.992292728,0.744219546,0.737537282
4.44,3.92,-0.19,0.992292728,0.744219546,0.737537282
4.44,3.92,-0.19,0.992292728,0.744219546,0.737533101
4.44,3.92,0,0.992292728,0.744219546,0.737529748
4.44,3.92,0,0.992292728,0.744219546,0.737529748
4.44,3.92,0,0.992292728,0.744219546,0.737524076
4.44,3.92,0,0.992292728,0.744219546,0.737537007
4.44,3.92,0,0.992292728,0.744219546,0.737533101
4.44,3.92,-0.06,0.992292728,0.744219546,0.737529748
4.44,3.92,-0.06,0.992292728,0.744219546,0.737529748
4.44,3.92,-0.06,0.992292728,0.744219546,0.737524076
4.44,3.92,-0.06,0.992292728,0.744219546,0.737537007
4.44,3.92,-0.06,0.992292728,0.744219546,0.737533101
4.44,3.92,-0.12,0.992292728,0.744219546,0.737529748
4.44,3.92,-0.12,0.992292728,0.744219546,0.737529748
4.44,3.92,-0.12,0.992292728,0.744219546,0.737537282
4.44,3.92,-0.12,0.992292728,0.744219546,0.737537007
4.44,3.92,-0.12,0.992292728,0.744219546,0.737533101
4.44,3.92,0.06,0.992292728,0.744219546,0.737537295
4.44,3.92,0.06,0.992292728,0.744219546,0.737529748
4.44,3.92,0.06,0.992292728,0.744219546,0.737538951
4.44,3.92,0.06,0.992292728,0.744219546,0.737538948
4.44,3.92,0.06,0.992292728,0.744219546,0.737538951
4.44,3.92,0.12,0.992292728,0.744219546,0.737538951
4.44,3.92,0.12,0.992292728,0.744219546,0.737537282
4.44,3.92,0.12,0.992292728,0.744219546,0.737524076
4.44,3.92,0.12,0.992292728,0.744219546,0.737537007
4.44,3.92,0.12,0.992292728,0.744219546,0.737538951
4.44,4.46,-0.25,0.992292728,0.744219546,0.737538951
4.44,4.46,-0.25,0.992292728,0.744219546,0.737537282
4.44,4.46,-0.25,0.992292728,0.744219546,0.737538951
4.44,4.46,-0.25,0.992292728,0.744219546,0.737539749
4.44,4.46,-0.25,0.992292728,0.744219546,0.737538951
4.44,3.92,0.19,0.992292728,0.744219546,0.737537282
4.44,3.92,0.19,0.992292728,0.744219546,0.737537282
4.44,3.92,0.19,0.992292728,0.744219546,0.737524076
4.44,3.92,0.19,0.992292728,0.744219546,0.737539749
4.44,3.92,0.19,0.992292728,0.744219546,0.737538951
4.44,4.46,-0.19,0.992292728,0.744219546,0.737538951
4.44,4.46,-0.19,0.992292728,0.744219546,0.737537282
4.44,4.46,-0.19,0.992292728,0.744219546,0.737538951
4.44,4.46,-0.19,0.992292728,0.744219546,0.737539749
4.44,4.46,-0.19,0.992292728,0.744219546,0.737538951
4.44,4.46,0,0.992292728,0.744219546,0.737538951
4.44,4.46,0,0.992292728,0.744219546,0.737537282
4.44,4.46,0,0.992292728,0.744219546,0.737538951
4.44,4.46,0,0.992292728,0.744219546,0.737529748
4.44,4.46,0,0.992292728,0.744219546,0.737538951
4.44,4.46,-0.06,0.992292728,0.744219546,0.737538951
4.44,4.46,-0.06,0.992292728,0.744219546,0.737537282
4.44,4.46,-0.06,0.992292728,0.744219546,0.737538951
4.44,4.46,-0.06,0.992292728,0.744219546,0.737529748
4.44,4.46,-0.06,0.992292728,0.744219546,0.737538951
4.44,3.92,0.25,0.992292728,0.744219546,0.737538951
4.44,3.92,0.25,0.992292728,0.744219546,0.737537282
4.44,3.92,0.25,0.992292728,0.744219546,0.737538951
4.44,3.92,0.25,0.992292728,0.744219546,0.737539749
4.44,3.92,0.25,0.992292728,0.744219546,0.737538951
4.44,4.46,0.25,0.992292728,0.744219546,0.737537282
4.44,4.46,0.25,0.992292728,0.744219546,0.737537282
4.44,4.46,0.25,0.992292728,0.744219546,0.737538951
4.44,4.46,0.25,0.992292728,0.744219546,0.737539749
4.44,4.46,0.25,0.992292728,0.744219546,0.737538951
4.44,5,-0.25,0.992292728,0.744219546,0.737537295
4.44,5,-0.25,0.992292728,0.744219546,0.737530601
4.44,5,-0.25,0.992292728,0.744219546,0.737537295
4.44,5,-0.25,0.992292728,0.744219546,0.737529748
4.44,5,-0.25,0.992292728,0.744219546,0.737527289
4.44,4.46,0.19,0.992292728,0.744219546,0.737538951
4.44,4.46,0.19,0.992292728,0.744219546,0.737537282
4.44,4.46,0.19,0.992292728,0.744219546,0.737538951
4.44,4.46,0.19,0.992292728,0.744219546,0.737533101
4.44,4.46,0.19,0.992292728,0.744219546,0.737538951
4.44,4.46,0.06,0.992292728,0.744219546,0.737538951
4.44,4.46,0.06,0.992292728,0.744219546,0.737537282
4.44,4.46,0.06,0.992292728,0.744219546,0.737538951
4.44,4.46,0.06,0.992292728,0.744219546,0.737533101
4.44,4.46,0.06,0.992292728,0.744219546,0.737529748
4.44,4.46,0.12,0.992292728,0.744219546,0.737538951
4.44,4.46,0.12,0.992292728,0.744219546,0.737537282
4.44,4.46,0.12,0.992292728,0.744219546,0.737538951
4.44,4.46,0.12,0.992292728,0.744219546,0.737533101
4.44,4.46,0.12,0.992292728,0.744219546,0.737538951
4.44,4.46,-0.12,0.992292728,0.744219546,0.737538951
4.44,4.46,-0.12,0.992292728,0.744219546,0.737531304
4.44,4.46,-0.12,0.992292728,0.744219546,0.737538951
4.44,4.46,-0.12,0.992292728,0.744219546,0.737533101
4.44,4.46,-0.12,0.992292728,0.744219546,0.737529748
4.44,5,-0.12,0.992292728,0.744219546,0.737529748
4.44,5,-0.12,0.992292728,0.744219546,0.737524076
4.44,5,-0.12,0.992292728,0.744219546,0.737537007
4.44,5,-0.12,0.992292728,0.744219546,0.737533101
