,job_id,incrad,minsep,crowder_potential,phi_slot,phi_membrane,Deff_membrane,totflux_A_1000
2887,2,4.44,1.24,-0.06,0.992292728,0.744219546,0.737527519,1.25E-05
2888,3,4.44,1.24,-0.06,0.992292728,0.744219546,0.737540066,1.29E-05
2889,4,4.44,1.24,-0.06,0.992292728,0.744219546,0.737538948,1.28E-05
2890,5,4.44,1.24,-0.06,0.992292728,0.744219546,0.737537282,1.29E-05
2891,1,4.44,1.24,0,0.992292728,0.744219546,0.737533101,1.28E-05
2892,2,4.44,1.24,0,0.992292728,0.744219546,0.737527519,1.25E-05
2893,3,4.44,1.24,0,0.992292728,0.744219546,0.737540066,1.29E-05
2894,4,4.44,1.24,0,0.992292728,0.744219546,0.737538948,1.28E-05
2895,5,4.44,1.24,0,0.992292728,0.744219546,0.737537282,1.29E-05
2896,1,4.44,1.24,-0.12,0.992292728,0.744219546,0.737538951,1.27E-05
2897,2,4.44,1.24,-0.12,0.992292728,0.744219546,0.737533101,1.28E-05
2898,3,4.44,1.24,-0.12,0.992292728,0.744219546,0.737527519,1.25E-05
2899,4,4.44,1.24,-0.12,0.992292728,0.744219546,0.737540066,1.29E-05
2900,5,4.44,1.24,-0.12,0.992292728,0.744219546,0.737538948,1.28E-05
2901,1,4.44,1.24,0.06,0.992292728,0.744219546,0.737540066,1.29E-05
2902,2,4.44,1.24,0.06,0.992292728,0.744219546,0.737527519,1.25E-05
2903,3,4.44,1.24,0.06,0.992292728,0.744219546,0.737540066,1.29E-05
2904,4,4.44,1.24,0.06,0.992292728,0.744219546,0.737533101,1.28E-05
2905,5,4.44,1.24,0.06,0.992292728,0.744219546,0.737537282,1.29E-05
2906,1,4.44,1.24,0.25,0.992292728,0.744219546,0.737529748,1.27E-05
2907,2,4.44,1.24,0.25,0.992292728,0.744219546,0.737538948,1.28E-05
2908,3,4.44,1.24,0.25,0.992292728,0.744219546,0.737529748,1.27E-05
2909,4,4.44,1.24,0.25,0.992292728,0.744219546,0.737527519,1.25E-05
2910,5,4.44,1.24,0.25,0.992292728,0.744219546,0.737529748,1.27E-05
2911,1,4.44,1.77,-0.06,0.992292728,0.744219546,0.737540066,1.29E-05
2912,2,4.44,1.77,-0.06,0.992292728,0.744219546,0.737533101,1.28E-05
2913,3,4.44,1.77,-0.06,0.992292728,0.744219546,0.737537282,1.29E-05
2914,4,4.44,1.77,-0.06,0.992292728,0.744219546,0.737524748,1.24E-05
2915,5,4.44,1.77,-0.06,0.992292728,0.744219546,0.737529748,1.27E-05
2916,1,4.44,1.77,0.12,0.992292728,0.744219546,0.737540066,1.29E-05
2917,2,4.44,1.77,0.12,0.992292728,0.744219546,0.737533101,1.28E-05
2918,3,4.44,1.77,0.12,0.992292728,0.744219546,0.737537282,1.29E-05
2919,4,4.44,1.77,0.12,0.992292728,0.744219546,0.73752587,1.24E-05
2920,5,4.44,1.77,0.12,0.992292728,0.744219546,0.737538948,1.28E-05
2921,1,4.44,1.24,0.19,0.992292728,0.744219546,0.737540066,1.29E-05
2922,2,4.44,1.24,0.19,0.992292728,0.744219546,0.737538948,1.28E-05
2923,3,4.44,1.24,0.19,0.992292728,0.744219546,0.737529748,1.27E-05
2924,4,4.44,1.24,0.19,0.992292728,0.744219546,0.73752587,1.24E-05
2925,5,4.44,1.24,0.19,0.992292728,0.744219546,0.737538948,1.28E-05
2926,1,4.44,1.77,0.19,0.992292728,0.744219546,0.737540066,1.29E-05
2927,2,4.44,1.77,0.19,0.992292728,0.744219546,0.737538948,1.28E-05
2928,3,4.44,1.77,0.19,0.992292728,0.744219546,0.737529748,1.27E-05
2929,4,4.44,1.77,0.19,0.992292728,0.744219546,0.73752587,1.24E-05
2930,5,4.44,1.77,0.19,0.992292728,0.744219546,0.737538948,1.28E-05
2931,1,4.44,1.77,0.25,0.992292728,0.744219546,0.737535871,1.28E-05
2932,2,4.44,1.77,0.25,0.992292728,0.744219546,0.737529748,1.27E-05
2933,3,4.44,1.77,0.25,0.992292728,0.744219546,0.737527519,1.25E-05
2934,4,4.44,1.77,0.25,0.992292728,0.744219546,0.737529748,1.27E-05
2935,5,4.44,1.77,0.25,0.992292728,0.744219546,0.737529748,1.27E-05
2936,1,4.44,1.77,-0.25,0.992292728,0.744219546,0.737540066,1.29E-05
2937,2,4.44,1.77,-0.25,0.992292728,0.744219546,0.737538948,1.28E-05
2938,3,4.44,1.77,-0.25,0.992292728,0.744219546,0.737537282,1.29E-05
2939,4,4.44,1.77,-0.25,0.992292728,0.744219546,0.73752587,1.24E-05
2940,5,4.44,1.77,-0.25,0.992292728,0.744219546,0.737538948,1.28E-05
2941,1,4.44,1.77,-0.19,0.992292728,0.744219546,0.737540066,1.29E-05
2942,2,4.44,1.77,-0.19,0.992292728,0.744219546,0.737538948,1.28E-05
2943,3,4.44,1.77,-0.19,0.992292728,0.744219546,0.737529748,1.27E-05
2944,4,4.44,1.77,-0.19,0.992292728,0.744219546,0.737527519,1.25E-05
2945,5,4.44,1.77,-0.19,0.992292728,0.744219546,0.737538948,1.28E-05
2946,1,4.44,1.77,0,0.992292728,0.744219546,0.737540066,1.29E-05
2947,2,4.44,1.77,0,0.992292728,0.744219546,0.737538948,1.28E-05
2948,3,4.44,1.77,0,0.992292728,0.744219546,0.737537282,1.29E-05
2949,4,4.44,1.77,0,0.992292728,0.744219546,0.73752587,1.24E-05
2950,5,4.44,1.77,0,0.992292728,0.744219546,0.737538948,1.28E-05
2951,1,4.44,1.77,-0.12,0.992292728,0.744219546,0.737540066,1.29E-05
2952,2,4.44,1.77,-0.12,0.992292728,0.744219546,0.737538948,1.28E-05
2953,3,4.44,1.77,-0.12,0.992292728,0.744219546,0.737529748,1.27E-05
2954,4,4.44,1.77,-0.12,0.992292728,0.744219546,0.737527519,1.25E-05
2955,5,4.44,1.77,-0.12,0.992292728,0.744219546,0.737538948,1.28E-05
2956,1,4.44,2.31,-0.19,0.992292728,0.744219546,0.73752587,1.24E-05
2957,2,4.44,2.31,-0.19,0.992292728,0.744219546,0.737538948,1.28E-05
2958,3,4.44,2.31,-0.19,0.992292728,0.744219546,0.737529748,1.27E-05
2959,4,4.44,2.31,-0.19,0.992292728,0.744219546,0.737537007,1.29E-05
2960,5,4.44,2.31,-0.19,0.992292728,0.744219546,0.737538948,1.28E-05
2961,1,4.44,1.77,0.06,0.992292728,0.744219546,0.737540066,1.29E-05
2962,2,4.44,1.77,0.06,0.992292728,0.744219546,0.737533101,1.28E-05
2963,3,4.44,1.77,0.06,0.992292728,0.744219546,0.737537282,1.29E-05
2964,4,4.44,1.77,0.06,0.992292728,0.744219546,0.73752587,1.24E-05
2965,5,4.44,1.77,0.06,0.992292728,0.744219546,0.737538948,1.28E-05
2966,1,4.44,2.31,-0.25,0.992292728,0.744219546,0.737538948,1.28E-05
2967,2,4.44,2.31,-0.25,0.992292728,0.744219546,0.737537282,1.29E-05
2968,3,4.44,2.31,-0.25,0.992292728,0.744219546,0.73752587,1.24E-05
2969,4,4.44,2.31,-0.25,0.992292728,0.744219546,0.737538948,1.28E-05
2970,5,4.44,2.31,-0.25,0.992292728,0.744219546,0.737529748,1.27E-05
2971,1,4.44,2.31,-0.12,0.992292728,0.744219546,0.73752587,1.24E-05
2972,2,4.44,2.31,-0.12,0.992292728,0.744219546,0.737538948,1.28E-05
2973,3,4.44,2.31,-0.12,0.992292728,0.744219546,0.737535871,1.28E-05
2974,4,4.44,2.31,-0.12,0.992292728,0.744219546,0.737538948,1.28E-05
2975,5,4.44,2.31,-0.12,0.992292728,0.744219546,0.737529748,1.27E-05
2976,1,4.44,2.31,0,0.992292728,0.744219546,0.73752587,1.24E-05
2977,2,4.44,2.31,0,0.992292728,0.744219546,0.737538948,1.28E-05
2978,3,4.44,2.31,0,0.992292728,0.744219546,0.737535871,1.28E-05
2979,4,4.44,2.31,0,0.992292728,0.744219546,0.737537007,1.29E-05
2980,5,4.44,2.31,0,0.992292728,0.744219546,0.737529748,1.27E-05
2981,1,4.44,2.31,-0.06,0.992292728,0.744219546,0.73752587,1.24E-05
2982,2,4.44,2.31,-0.06,0.992292728,0.744219546,0.737538948,1.28E-05
2983,3,4.44,2.31,-0.06,0.992292728,0.744219546,0.737535871,1.28E-05
2984,4,4.44,2.31,-0.06,0.992292728,0.744219546,0.737537007,1.29E-05
2985,5,4.44,2.31,-0.06,0.992292728,0.744219546,0.737538948,1.28E-05
2986,1,4.44,2.31,0.06,0.992292728,0.744219546,0.73752587,1.24E-05
2987,2,4.44,2.31,0.06,0.992292728,0.744219546,0.737538948,1.28E-05
2988,3,4.44,2.31,0.06,0.992292728,0.744219546,0.737535871,1.28E-05
2989,4,4.44,2.31,0.06,0.992292728,0.744219546,0.737538948,1.28E-05
2990,5,4.44,2.31,0.06,0.992292728,0.744219546,0.737529748,1.27E-05
2991,1,4.44,2.31,0.12,0.992292728,0.744219546,0.73752587,1.24E-05
2992,2,4.44,2.31,0.12,0.992292728,0.744219546,0.737529748,1.27E-05
2993,3,4.44,2.31,0.12,0.992292728,0.744219546,0.737535871,1.28E-05
2994,4,4.44,2.31,0.12,0.992292728,0.744219546,0.737538948,1.28E-05
2995,5,4.44,2.31,0.12,0.992292728,0.744219546,0.737538948,1.28E-05
2996,1,4.44,2.31,0.25,0.992292728,0.744219546,0.737529748,1.27E-05
2997,2,4.44,2.31,0.25,0.992292728,0.744219546,0.737538951,1.27E-05
2998,3,4.44,2.31,0.25,0.992292728,0.744219546,0.737527519,1.25E-05
2999,4,4.44,2.31,0.25,0.992292728,0.744219546,0.737538948,1.28E-05
3000,5,4.44,2.31,0.25,0.992292728,0.744219546,0.737529748,1.27E-05
3001,1,4.44,2.31,0.19,0.992292728,0.744219546,0.737529748,1.27E-05
3002,2,4.44,2.31,0.19,0.992292728,0.744219546,0.737538951,1.27E-05
3003,3,4.44,2.31,0.19,0.992292728,0.744219546,0.737535871,1.28E-05
3004,4,4.44,2.31,0.19,0.992292728,0.744219546,0.737538948,1.28E-05
3005,5,4.44,2.31,0.19,0.992292728,0.744219546,0.737529748,1.27E-05
3006,1,4.44,2.85,-0.25,0.992292728,0.744219546,0.737524748,1.24E-05
3007,2,4.44,2.85,-0.25,0.992292728,0.744219546,0.737529748,1.27E-05
3008,3,4.44,2.85,-0.25,0.992292728,0.744219546,0.737527519,1.25E-05
3009,4,4.44,2.85,-0.25,0.992292728,0.744219546,0.737538948,1.28E-05
3010,5,4.44,2.85,-0.25,0.992292728,0.744219546,0.737529748,1.27E-05
3011,1,4.44,2.85,-0.19,0.992292728,0.744219546,0.737524748,1.24E-05
3012,2,4.44,2.85,-0.19,0.992292728,0.744219546,0.737529748,1.27E-05
3013,3,4.44,2.85,-0.19,0.992292728,0.744219546,0.737527519,1.25E-05
3014,4,4.44,2.85,-0.19,0.992292728,0.744219546,0.737538948,1.28E-05
3015,5,4.44,2.85,-0.19,0.992292728,0.744219546,0.737529748,1.27E-05
3016,1,4.44,2.85,-0.12,0.992292728,0.744219546,0.737524748,1.24E-05
3017,2,4.44,2.85,-0.12,0.992292728,0.744219546,0.737529748,1.27E-05
3018,3,4.44,2.85,-0.12,0.992292728,0.744219546,0.737527519,1.25E-05
3019,4,4.44,2.85,-0.12,0.992292728,0.744219546,0.737538948,1.28E-05
3020,5,4.44,2.85,-0.12,0.992292728,0.744219546,0.737529748,1.27E-05
3021,1,4.44,2.85,-0.06,0.992292728,0.744219546,0.737529748,1.27E-05
3022,2,4.44,2.85,-0.06,0.992292728,0.744219546,0.737529748,1.27E-05
3023,3,4.44,2.85,-0.06,0.992292728,0.744219546,0.737535871,1.28E-05
3024,4,4.44,2.85,-0.06,0.992292728,0.744219546,0.737538948,1.28E-05
3025,5,4.44,2.85,-0.06,0.992292728,0.744219546,0.737529748,1.27E-05
3026,1,4.44,2.85,0,0.992292728,0.744219546,0.737538948,1.28E-05
3027,2,4.44,2.85,0,0.992292728,0.744219546,0.737535871,1.28E-05
3028,3,4.44,2.85,0,0.992292728,0.744219546,0.737537007,1.29E-05
3029,4,4.44,2.85,0,0.992292728,0.744219546,0.737529748,1.27E-05
3030,5,4.44,2.85,0,0.992292728,0.744219546,0.737533101,1.28E-05
3031,1,4.44,2.85,0.06,0.992292728,0.744219546,0.737538948,1.28E-05
3032,2,4.44,2.85,0.06,0.992292728,0.744219546,0.737535871,1.28E-05
3033,3,4.44,2.85,0.06,0.992292728,0.744219546,0.737537007,1.29E-05
3034,4,4.44,2.85,0.06,0.992292728,0.744219546,0.737538948,1.28E-05
3035,5,4.44,2.85,0.06,0.992292728,0.744219546,0.737533101,1.28E-05
3036,1,4.44,2.85,0.19,0.992292728,0.744219546,0.737538951,1.27E-05
3037,2,4.44,2.85,0.19,0.992292728,0.744219546,0.737535871,1.28E-05
3038,3,4.44,2.85,0.19,0.992292728,0.744219546,0.737537007,1.29E-05
3039,4,4.44,2.85,0.19,0.992292728,0.744219546,0.737538948,1.28E-05
3040,5,4.44,2.85,0.19,0.992292728,0.744219546,0.737533101,1.28E-05
3041,1,4.44,2.85,0.12,0.992292728,0.744219546,0.737538948,1.28E-05
3042,2,4.44,2.85,0.12,0.992292728,0.744219546,0.737535871,1.28E-05
3043,3,4.44,2.85,0.12,0.992292728,0.744219546,0.737537007,1.29E-05
3044,4,4.44,2.85,0.12,0.992292728,0.744219546,0.737538948,1.28E-05
3045,5,4.44,2.85,0.12,0.992292728,0.744219546,0.737533101,1.28E-05
3046,1,4.44,2.85,0.25,0.992292728,0.744219546,0.737538951,1.27E-05
3047,2,4.44,2.85,0.25,0.992292728,0.744219546,0.737535871,1.28E-05
3048,3,4.44,2.85,0.25,0.992292728,0.744219546,0.737538948,1.28E-05
3049,4,4.44,2.85,0.25,0.992292728,0.744219546,0.737529748,1.27E-05
3050,5,4.44,2.85,0.25,0.992292728,0.744219546,0.737533101,1.28E-05
3051,1,4.44,3.39,-0.19,0.992292728,0.744219546,0.737529748,1.27E-05
3052,2,4.44,3.39,-0.19,0.992292728,0.744219546,0.737537007,1.29E-05
3053,3,4.44,3.39,-0.19,0.992292728,0.744219546,0.737538948,1.28E-05
3054,4,4.44,3.39,-0.19,0.992292728,0.744219546,0.737535871,1.28E-05
3055,5,4.44,3.39,-0.19,0.992292728,0.744219546,0.737533101,1.28E-05
3056,1,4.44,3.39,-0.25,0.992292728,0.744219546,0.737529748,1.27E-05
3057,2,4.44,3.39,-0.25,0.992292728,0.744219546,0.737537007,1.29E-05
3058,3,4.44,3.39,-0.25,0.992292728,0.744219546,0.737538948,1.28E-05
3059,4,4.44,3.39,-0.25,0.992292728,0.744219546,0.737538948,1.28E-05
3060,5,4.44,3.39,-0.25,0.992292728,0.744219546,0.737533101,1.28E-05
3061,1,4.44,3.39,-0.12,0.992292728,0.744219546,0.737529748,1.27E-05
3062,2,4.44,3.39,-0.12,0.992292728,0.744219546,0.737537007,1.29E-05
3063,3,4.44,3.39,-0.12,0.992292728,0.744219546,0.737538948,1.28E-05
3064,4,4.44,3.39,-0.12,0.992292728,0.744219546,0.737533101,1.28E-05
3065,5,4.44,3.39,-0.12,0.992292728,0.744219546,0.737533101,1.28E-05
3066,1,4.44,3.39,-0.06,0.992292728,0.744219546,0.737535871,1.28E-05
3067,2,4.44,3.39,-0.06,0.992292728,0.744219546,0.737537007,1.29E-05
3068,3,4.44,3.39,-0.06,0.992292728,0.744219546,0.737529748,1.27E-05
3069,4,4.44,3.39,-0.06,0.992292728,0.744219546,0.737533101,1.28E-05
3070,5,4.44,3.39,-0.06,0.992292728,0.744219546,0.737533101,1.28E-05
3071,1,4.44,3.39,0,0.992292728,0.744219546,0.737535871,1.28E-05
3072,2,4.44,3.39,0,0.992292728,0.744219546,0.737537007,1.29E-05
3073,3,4.44,3.39,0,0.992292728,0.744219546,0.737529748,1.27E-05
3074,4,4.44,3.39,0,0.992292728,0.744219546,0.737533101,1.28E-05
3075,5,4.44,3.39,0,0.992292728,0.744219546,0.73752519,1.24E-05
3076,1,4.44,3.39,0.06,0.992292728,0.744219546,0.737538948,1.28E-05
3077,2,4.44,3.39,0.06,0.992292728,0.744219546,0.737529748,1.27E-05
3078,3,4.44,3.39,0.06,0.992292728,0.744219546,0.737533101,1.28E-05
3079,4,4.44,3.39,0.06,0.992292728,0.744219546,0.73752519,1.24E-05
3080,5,4.44,3.39,0.06,0.992292728,0.744219546,0.737533101,1.28E-05
3081,1,4.44,3.39,0.25,0.992292728,0.744219546,0.737538948,1.28E-05
3082,2,4.44,3.39,0.25,0.992292728,0.744219546,0.737533101,1.28E-05
3083,3,4.44,3.39,0.25,0.992292728,0.744219546,0.737529748,1.27E-05
3084,4,4.44,3.39,0.25,0.992292728,0.744219546,0.737538951,1.27E-05
3085,5,4.44,3.39,0.25,0.992292728,0.744219546,0.737529748,1.27E-05
3086,1,4.44,3.92,-0.25,0.992292728,0.744219546,0.737535871,1.28E-05
3087,2,4.44,3.92,-0.25,0.992292728,0.744219546,0.737538948,1.28E-05
3088,3,4.44,3.92,-0.25,0.992292728,0.744219546,0.737524748,1.24E-05
3089,4,4.44,3.92,-0.25,0.992292728,0.744219546,0.737538951,1.27E-05
3090,5,4.44,3.92,-0.25,0.992292728,0.744219546,0.737537282,1.29E-05
3091,1,4.44,3.39,0.19,0.992292728,0.744219546,0.737537007,1.29E-05
3092,2,4.44,3.39,0.19,0.992292728,0.744219546,0.737529748,1.27E-05
3093,3,4.44,3.39,0.19,0.992292728,0.744219546,0.737533101,1.28E-05
3094,4,4.44,3.39,0.19,0.992292728,0.744219546,0.73752519,1.24E-05
3095,5,4.44,3.39,0.19,0.992292728,0.744219546,0.737533101,1.28E-05
3096,1,4.44,3.39,0.12,0.992292728,0.744219546,0.737538948,1.28E-05
3097,2,4.44,3.39,0.12,0.992292728,0.744219546,0.737529748,1.27E-05
3098,3,4.44,3.39,0.12,0.992292728,0.744219546,0.737533101,1.28E-05
3099,4,4.44,3.39,0.12,0.992292728,0.744219546,0.73752519,1.24E-05
3100,5,4.44,3.39,0.12,0.992292728,0.744219546,0.737533101,1.28E-05
3101,1,4.44,3.92,-0.19,0.992292728,0.744219546,0.737535871,1.28E-05
3102,2,4.44,3.92,-0.19,0.992292728,0.744219546,0.737533101,1.28E-05
3103,3,4.44,3.92,-0.19,0.992292728,0.744219546,0.737524748,1.24E-05
3104,4,4.44,3.92,-0.19,0.992292728,0.744219546,0.737538948,1.28E-05
3105,5,4.44,3.92,-0.19,0.992292728,0.744219546,0.737538438,1.27E-05
3106,1,4.44,3.92,0,0.992292728,0.744219546,0.737533101,1.28E-05
3107,2,4.44,3.92,0,0.992292728,0.744219546,0.737533101,1.28E-05
3108,3,4.44,3.92,0,0.992292728,0.744219546,0.737529748,1.27E-05
3109,4,4.44,3.92,0,0.992292728,0.744219546,0.737538948,1.28E-05
3110,5,4.44,3.92,0,0.992292728,0.744219546,0.737538438,1.27E-05
3111,1,4.44,3.92,-0.06,0.992292728,0.744219546,0.737533101,1.28E-05
3112,2,4.44,3.92,-0.06,0.992292728,0.744219546,0.737533101,1.28E-05
3113,3,4.44,3.92,-0.06,0.992292728,0.744219546,0.737529748,1.27E-05
3114,4,4.44,3.92,-0.06,0.992292728,0.744219546,0.737538948,1.28E-05
3115,5,4.44,3.92,-0.06,0.992292728,0.744219546,0.737538438,1.27E-05
3116,1,4.44,3.92,-0.12,0.992292728,0.744219546,0.737535871,1.28E-05
3117,2,4.44,3.92,-0.12,0.992292728,0.744219546,0.737533101,1.28E-05
3118,3,4.44,3.92,-0.12,0.992292728,0.744219546,0.737529748,1.27E-05
3119,4,4.44,3.92,-0.12,0.992292728,0.744219546,0.737538951,1.27E-05
3120,5,4.44,3.92,-0.12,0.992292728,0.744219546,0.737537282,1.29E-05
3121,1,4.44,3.92,0.06,0.992292728,0.744219546,0.737533101,1.28E-05
3122,2,4.44,3.92,0.06,0.992292728,0.744219546,0.737533101,1.28E-05
3123,3,4.44,3.92,0.06,0.992292728,0.744219546,0.737529748,1.27E-05
3124,4,4.44,3.92,0.06,0.992292728,0.744219546,0.737538951,1.27E-05
3125,5,4.44,3.92,0.06,0.992292728,0.744219546,0.737538438,1.27E-05
3126,1,4.44,3.92,0.12,0.992292728,0.744219546,0.737533101,1.28E-05
3127,2,4.44,3.92,0.12,0.992292728,0.744219546,0.73752519,1.24E-05
3128,3,4.44,3.92,0.12,0.992292728,0.744219546,0.737533101,1.28E-05
3129,4,4.44,3.92,0.12,0.992292728,0.744219546,0.737538948,1.28E-05
3130,5,4.44,3.92,0.12,0.992292728,0.744219546,0.737538438,1.27E-05
3131,1,4.44,4.46,-0.25,0.992292728,0.744219546,0.737538948,1.28E-05
3132,2,4.44,4.46,-0.25,0.992292728,0.744219546,0.73752519,1.24E-05
3133,3,4.44,4.46,-0.25,0.992292728,0.744219546,0.737533101,1.28E-05
3134,4,4.44,4.46,-0.25,0.992292728,0.744219546,0.737529748,1.27E-05
3135,5,4.44,4.46,-0.25,0.992292728,0.744219546,0.737537737,1.29E-05
3136,1,4.44,3.92,0.19,0.992292728,0.744219546,0.737533101,1.28E-05
3137,2,4.44,3.92,0.19,0.992292728,0.744219546,0.737533101,1.28E-05
3138,3,4.44,3.92,0.19,0.992292728,0.744219546,0.737533101,1.28E-05
3139,4,4.44,3.92,0.19,0.992292728,0.744219546,0.737538948,1.28E-05
3140,5,4.44,3.92,0.19,0.992292728,0.744219546,0.737538438,1.27E-05
3141,1,4.44,4.46,-0.19,0.992292728,0.744219546,0.737533101,1.28E-05
3142,2,4.44,4.46,-0.19,0.992292728,0.744219546,0.737529748,1.27E-05
3143,3,4.44,4.46,-0.19,0.992292728,0.744219546,0.737538951,1.27E-05
3144,4,4.44,4.46,-0.19,0.992292728,0.744219546,0.737538438,1.27E-05
3145,5,4.44,4.46,-0.19,0.992292728,0.744219546,0.737537737,1.29E-05
3146,1,4.44,4.46,0,0.992292728,0.744219546,0.737538948,1.28E-05
3147,2,4.44,4.46,0,0.992292728,0.744219546,0.737537737,1.29E-05
3148,3,4.44,4.46,0,0.992292728,0.744219546,0.737529748,1.27E-05
3149,4,4.44,4.46,0,0.992292728,0.744219546,0.737529748,1.27E-05
3150,5,4.44,4.46,0,0.992292728,0.744219546,0.73752519,1.24E-05
3151,1,4.44,4.46,-0.06,0.992292728,0.744219546,0.737538948,1.28E-05
3152,2,4.44,4.46,-0.06,0.992292728,0.744219546,0.737538438,1.27E-05
3153,3,4.44,4.46,-0.06,0.992292728,0.744219546,0.737537737,1.29E-05
3154,4,4.44,4.46,-0.06,0.992292728,0.744219546,0.737529748,1.27E-05
3155,5,4.44,4.46,-0.06,0.992292728,0.744219546,0.737529748,1.27E-05
3156,1,4.44,3.92,0.25,0.992292728,0.744219546,0.737537282,1.29E-05
3157,2,4.44,3.92,0.25,0.992292728,0.744219546,0.73752519,1.24E-05
3158,3,4.44,3.92,0.25,0.992292728,0.744219546,0.737529748,1.27E-05
3159,4,4.44,3.92,0.25,0.992292728,0.744219546,0.737538948,1.28E-05
3160,5,4.44,3.92,0.25,0.992292728,0.744219546,0.737538438,1.27E-05
3161,1,4.44,4.46,0.25,0.992292728,0.744219546,0.737529748,1.27E-05
3162,2,4.44,4.46,0.25,0.992292728,0.744219546,0.737537737,1.29E-05
3163,3,4.44,4.46,0.25,0.992292728,0.744219546,0.737538951,1.27E-05
3164,4,4.44,4.46,0.25,0.992292728,0.744219546,0.737537282,1.29E-05
3165,5,4.44,4.46,0.25,0.992292728,0.744219546,0.737533101,1.28E-05
3166,1,4.44,5,-0.25,0.992292728,0.744219546,0.737529748,1.27E-05
3167,2,4.44,5,-0.25,0.992292728,0.744219546,0.737537737,1.29E-05
3168,3,4.44,5,-0.25,0.992292728,0.744219546,0.737538951,1.27E-05
3169,4,4.44,5,-0.25,0.992292728,0.744219546,0.737529748,1.27E-05
3170,5,4.44,5,-0.25,0.992292728,0.744219546,0.737533101,1.28E-05
3171,1,4.44,4.46,0.19,0.992292728,0.744219546,0.737529748,1.27E-05
3172,2,4.44,4.46,0.19,0.992292728,0.744219546,0.737538948,1.28E-05
3173,3,4.44,4.46,0.19,0.992292728,0.744219546,0.737538951,1.27E-05
3174,4,4.44,4.46,0.19,0.992292728,0.744219546,0.737529748,1.27E-05
3175,5,4.44,4.46,0.19,0.992292728,0.744219546,0.737533101,1.28E-05
3176,1,4.44,4.46,0.06,0.992292728,0.744219546,0.737529748,1.27E-05
3177,2,4.44,4.46,0.06,0.992292728,0.744219546,0.737537737,1.29E-05
3178,3,4.44,4.46,0.06,0.992292728,0.744219546,0.737538951,1.27E-05
3179,4,4.44,4.46,0.06,0.992292728,0.744219546,0.737537282,1.29E-05
3180,5,4.44,4.46,0.06,0.992292728,0.744219546,0.737533101,1.28E-05
3181,1,4.44,4.46,0.12,0.992292728,0.744219546,0.737529748,1.27E-05
3182,2,4.44,4.46,0.12,0.992292728,0.744219546,0.737537737,1.29E-05
3183,3,4.44,4.46,0.12,0.992292728,0.744219546,0.737529748,1.27E-05
3184,4,4.44,4.46,0.12,0.992292728,0.744219546,0.737529748,1.27E-05
3185,5,4.44,4.46,0.12,0.992292728,0.744219546,0.737533101,1.28E-05
3186,1,4.44,4.46,-0.12,0.992292728,0.744219546,0.737533101,1.28E-05
3187,2,4.44,4.46,-0.12,0.992292728,0.744219546,0.737529748,1.27E-05
3188,3,4.44,4.46,-0.12,0.992292728,0.744219546,0.737538948,1.28E-05
3189,4,4.44,4.46,-0.12,0.992292728,0.744219546,0.737538438,1.27E-05
3190,5,4.44,4.46,-0.12,0.992292728,0.744219546,0.737537737,1.29E-05
3191,1,4.44,5,-0.12,0.992292728,0.744219546,0.737529748,1.27E-05
3192,2,4.44,5,-0.12,0.992292728,0.744219546,0.737537737,1.29E-05
3193,3,4.44,5,-0.12,0.992292728,0.744219546,0.737529748,1.27E-05
3194,4,4.44,5,-0.12,0.992292728,0.744219546,0.737529748,1.27E-05
3195,5,4.44,5,-0.12,0.992292728,0.744219546,0.73752519,1.24E-05
3196,1,4.44,5,-0.19,0.992292728,0.744219546,0.737529748,1.27E-05
3197,2,4.44,5,-0.19,0.992292728,0.744219546,0.737537737,1.29E-05
3198,3,4.44,5,-0.19,0.992292728,0.744219546,0.737529748,1.27E-05
3199,4,4.44,5,-0.19,0.992292728,0.744219546,0.737529748,1.27E-05
3200,5,4.44,5,-0.19,0.992292728,0.744219546,0.737533101,1.28E-05
3201,1,4.44,5,-0.06,0.992292728,0.744219546,0.737529748,1.27E-05
3202,2,4.44,5,-0.06,0.992292728,0.744219546,0.737537737,1.29E-05
3203,3,4.44,5,-0.06,0.992292728,0.744219546,0.737529748,1.27E-05
3204,4,4.44,5,-0.06,0.992292728,0.744219546,0.737529748,1.27E-05
3205,5,4.44,5,-0.06,0.992292728,0.744219546,0.73752519,1.24E-05
3206,1,4.44,5,0,0.992292728,0.744219546,0.737537282,1.29E-05
3207,2,4.44,5,0,0.992292728,0.744219546,0.737537737,1.29E-05
3208,3,4.44,5,0,0.992292728,0.744219546,0.737529748,1.27E-05
3209,4,4.44,5,0,0.992292728,0.744219546,0.737529748,1.27E-05
3210,5,4.44,5,0,0.992292728,0.744219546,0.73752519,1.24E-05
3211,1,4.44,5,0.06,0.992292728,0.744219546,0.737538438,1.27E-05
3212,2,4.44,5,0.06,0.992292728,0.744219546,0.737537737,1.29E-05
3213,3,4.44,5,0.06,0.992292728,0.744219546,0.737529748,1.27E-05
3214,4,4.44,5,0.06,0.992292728,0.744219546,0.737529748,1.27E-05
3215,5,4.44,5,0.06,0.992292728,0.744219546,0.737538951,1.27E-05
3216,1,4.44,5,0.12,0.992292728,0.744219546,0.737538438,1.27E-05
3217,2,4.44,5,0.12,0.992292728,0.744219546,0.737538951,1.27E-05
3218,3,4.44,5,0.12,0.992292728,0.744219546,0.737529748,1.27E-05
